column,observed_count,missing_count,missing_fraction,mean,std,median,q25,q75,min,max,transform,center,scale,negative_count,gt_one_count
hle/hle/hle__673aa668db6e633fc982a576,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__673ab3fac0726c7f6713bf35,2,24,0.9230769230769231,0.75,0.25,0.75,0.625,0.875,0.5,1.0,identity,0.75,0.25,0,0
hle/hle/hle__673ab9f26b5c65098f208d90,2,24,0.9230769230769231,0.5,0.5,0.5,0.25,0.75,0.0,1.0,identity,0.5,0.5,0,0
hle/hle/hle__673abc341e7de1db582067ae,2,24,0.9230769230769231,0.5,0.5,0.5,0.25,0.75,0.0,1.0,identity,0.5,0.5,0,0
hle/hle/hle__673ac0ef3792ac12ad54f599,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__673ad00b4ff8ec86c1487ecd,2,24,0.9230769230769231,0.25,0.25,0.25,0.125,0.375,0.0,0.5,identity,0.25,0.25,0,0
hle/hle/hle__673ad4214ff8ec86c1487ed3,2,24,0.9230769230769231,0.75,0.25,0.75,0.625,0.875,0.5,1.0,identity,0.75,0.25,0,0
hle/hle/hle__673ae99a3022b9e17f89d1b6,2,24,0.9230769230769231,0.75,0.25,0.75,0.625,0.875,0.5,1.0,identity,0.75,0.25,0,0
hle/hle/hle__673af092fa64168165769f1e,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__673af80a3022b9e17f89d1c5,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__673b026a4fa2c1cad72e2e28,2,24,0.9230769230769231,0.6,0.4,0.6,0.4,0.8,0.2,1.0,identity,0.6,0.4,0,0
hle/hle/hle__673b0fb5fa1e03dfc8513c37,2,24,0.9230769230769231,0.5,0.5,0.5,0.25,0.75,0.0,1.0,identity,0.5,0.5,0,0
hle/hle/hle__673b198c2e9d1d0e28ee75ca,2,24,0.9230769230769231,0.5,0.5,0.5,0.25,0.75,0.0,1.0,identity,0.5,0.5,0,0
hle/hle/hle__673b2e9f614800adcd937382,2,24,0.9230769230769231,0.5,0.5,0.5,0.25,0.75,0.0,1.0,identity,0.5,0.5,0,0
hle/hle/hle__673b4efb373d154ce855b23b,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__673b50769ff1dae6f5b8b65d,2,24,0.9230769230769231,0.25,0.25,0.25,0.125,0.375,0.0,0.5,identity,0.25,0.25,0,0
hle/hle/hle__673b6aa505be2302d4445ed4,2,24,0.9230769230769231,0.5,0.5,0.5,0.25,0.75,0.0,1.0,identity,0.5,0.5,0,0
hle/hle/hle__673b6ca1a646afb63047219f,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__673b6ef1430f8b6e47a67760,2,24,0.9230769230769231,0.5,0.5,0.5,0.25,0.75,0.0,1.0,identity,0.5,0.5,0,0
hle/hle/hle__673b865227d07a53a7b0ec48,2,24,0.9230769230769231,0.5,0.5,0.5,0.25,0.75,0.0,1.0,identity,0.5,0.5,0,0
hle/hle/hle__673b955f2ddd80745b6bd232,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__673b9beb869b2bf69018d130,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__673bc4f8c8e9e64a5128f2b4,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__673bd7048229809fa3ec5653,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__673c03d7048156c9e9c8cac6,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__673c0453bd7e341f9a3f1ac1,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__673c138655928a6b1b360ada,2,24,0.9230769230769231,0.5,0.5,0.5,0.25,0.75,0.0,1.0,identity,0.5,0.5,0,0
hle/hle/hle__673c35290057acd3008e630b,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__673cbc315c871b3f9e026cf8,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__673cc4885c871b3f9e026d02,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__673cc799bf41eb35a33612d7,2,24,0.9230769230769231,0.5,0.5,0.5,0.25,0.75,0.0,1.0,identity,0.5,0.5,0,0
hle/hle/hle__673cd271376ca269b5ae8e65,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__673cd3821cf7bd0b7cc91fe5,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__673cd3d23bf58b7313fdcfef,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__673ce6500bf8b23a52510a18,2,24,0.9230769230769231,0.5,0.5,0.5,0.25,0.75,0.0,1.0,identity,0.5,0.5,0,0
hle/hle/hle__673ce9cde1efe52b26e2bbc8,2,24,0.9230769230769231,0.5,0.5,0.5,0.25,0.75,0.0,1.0,identity,0.5,0.5,0,0
hle/hle/hle__673cf4fe0a06bbe311425068,2,24,0.9230769230769231,0.5,0.5,0.5,0.25,0.75,0.0,1.0,identity,0.5,0.5,0,0
hle/hle/hle__673d04026d3e62d37824922e,2,24,0.9230769230769231,0.5,0.5,0.5,0.25,0.75,0.0,1.0,identity,0.5,0.5,0,0
hle/hle/hle__673d6d05b7ef4f8f44830921,2,24,0.9230769230769231,0.75,0.25,0.75,0.625,0.875,0.5,1.0,identity,0.75,0.25,0,0
hle/hle/hle__673d70ca1b7b41a118b4b786,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__673db2b5cafd05346e5ea4b8,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__673dda11d3981c54a42874ef,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__673e37db8d2811de2a83c135,2,24,0.9230769230769231,0.5,0.5,0.5,0.25,0.75,0.0,1.0,identity,0.5,0.5,0,0
hle/hle/hle__673e53fe9c1787f33fd0b965,2,24,0.9230769230769231,0.75,0.25,0.75,0.625,0.875,0.5,1.0,identity,0.75,0.25,0,0
hle/hle/hle__673e64979c1787f33fd0b983,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__673e66f59f77eeca0292a3b8,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__673e6cb6dd8bb70cf2be5e47,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__673e9bb58e7609d034b4ec54,2,24,0.9230769230769231,0.5,0.5,0.5,0.25,0.75,0.0,1.0,identity,0.5,0.5,0,0
hle/hle/hle__673eb1cfadce15d9254eb2ac,2,24,0.9230769230769231,0.25,0.25,0.25,0.125,0.375,0.0,0.5,identity,0.25,0.25,0,0
hle/hle/hle__673f1225fa344b6af55a5c60,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__673f22056258608e572cc2a2,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__673f2753312f953d9f7fc051,2,24,0.9230769230769231,0.5,0.5,0.5,0.25,0.75,0.0,1.0,identity,0.5,0.5,0,0
hle/hle/hle__673f8934ccb23d2ccc360e4e,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__673f8ff088d617494f21e0d2,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__673fb49e9c9d0a5bc88bf8be,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__673fce92f7f86aa77259187a,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__673fd5bcf7f86aa772591883,2,24,0.9230769230769231,0.5,0.5,0.5,0.25,0.75,0.0,1.0,identity,0.5,0.5,0,0
hle/hle/hle__673ff6e9766a23f49ade65df,2,24,0.9230769230769231,0.5,0.5,0.5,0.25,0.75,0.0,1.0,identity,0.5,0.5,0,0
hle/hle/hle__673ffbd26fcd58c71515bdee,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__67400254c0ce9147b46fadfb,2,24,0.9230769230769231,0.75,0.25,0.75,0.625,0.875,0.5,1.0,identity,0.75,0.25,0,0
hle/hle/hle__67401245b9a033e63640df4b,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__67407476202fdf7a5b5c6cc1,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__6740dcfff2fec88c6301d048,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__6740f12881d5bb0710804155,2,24,0.9230769230769231,0.5,0.5,0.5,0.25,0.75,0.0,1.0,identity,0.5,0.5,0,0
hle/hle/hle__6741218b9b244ee15c8f6db4,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__67414401f5fbbfac5c273a0d,2,24,0.9230769230769231,0.25,0.25,0.25,0.125,0.375,0.0,0.5,identity,0.25,0.25,0,0
hle/hle/hle__67415d78b7835cb0473d6cad,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__67418f4d1cf0c9eba73432cc,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__674242f5949299fb3aa1f179,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__6742b72d714118dd43c25d12,2,24,0.9230769230769231,0.5,0.5,0.5,0.25,0.75,0.0,1.0,identity,0.5,0.5,0,0
hle/hle/hle__6742c352b716c03a202313a3,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__6742f485e9256150e88912f1,2,24,0.9230769230769231,0.5,0.5,0.5,0.25,0.75,0.0,1.0,identity,0.5,0.5,0,0
hle/hle/hle__6742fe5ea2e78a79e46bb220,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__674300b3d5209073dd13ec2a,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__67434c26e839fa1a02de4251,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__67435ecfa59a37c4a0f5d579,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__674362ab6b7aa212dfb90595,2,24,0.9230769230769231,0.5,0.5,0.5,0.25,0.75,0.0,1.0,identity,0.5,0.5,0,0
hle/hle/hle__674365a2b5d4e34a242899c5,2,24,0.9230769230769231,0.75,0.25,0.75,0.625,0.875,0.5,1.0,identity,0.75,0.25,0,0
hle/hle/hle__67440064abafa90f5b9d4da9,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__67447514819b2c9d18ad5210,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__674490c88354817cce712062,2,24,0.9230769230769231,0.5,0.5,0.5,0.25,0.75,0.0,1.0,identity,0.5,0.5,0,0
hle/hle/hle__6744b7401a3cd63bff1b0a06,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__67455cd07df215d3effe4f4e,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__67455f379dbdcf3802abd8f6,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__67458d2109d194da0dfd7cef,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__67466b3e9f0add5aaf50aa8a,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__6746ee2219da4bb05e9d6b99,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__674761ffca5b554156dc9037,2,24,0.9230769230769231,0.5,0.5,0.5,0.25,0.75,0.0,1.0,identity,0.5,0.5,0,0
hle/hle/hle__6747c521a7e2f8061effd365,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__6747cbf864654c38936cf259,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__6747da64aa7f6182ef02efae,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__6747df97a3299f69eec20468,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__6747fa2a456927085f863956,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__67483a7928f6e886b0c6be8b,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__67486cd4501c568127ed52d4,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__6748b20c65442ba996a1eb35,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__6748b7dfac494f3a05306206,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__6748bcd672242905a576615e,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__67492f85d2aa56dfc01ee6d7,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__674982572b1759933c70c4eb,2,24,0.9230769230769231,0.5,0.5,0.5,0.25,0.75,0.0,1.0,identity,0.5,0.5,0,0
hle/hle/hle__6749b01bf1f47be487dd2508,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__6749b2994fd3108e46cd57d7,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__674a650c76449d2a51ff59c2,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__674c4930f8787d3114abcdd0,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__674d5d4980a9a6adc4f86bc6,2,24,0.9230769230769231,0.5,0.5,0.5,0.25,0.75,0.0,1.0,identity,0.5,0.5,0,0
hle/hle/hle__674dbd94040b2918e5c0b63d,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__674de217b314a9bd4e0aa7c1,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__674e42d989359519111517cc,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__674f07ffffb28de6c182c458,2,24,0.9230769230769231,0.75,0.25,0.75,0.625,0.875,0.5,1.0,identity,0.75,0.25,0,0
hle/hle/hle__674f23d73cc400e10645fbe3,2,24,0.9230769230769231,0.5,0.5,0.5,0.25,0.75,0.0,1.0,identity,0.5,0.5,0,0
hle/hle/hle__6750df09c905be9066a3980c,2,24,0.9230769230769231,0.2,0.2,0.2,0.1,0.30000000000000004,0.0,0.4,identity,0.2,0.20000000000000004,0,0
hle/hle/hle__6750df74ca6713770c0671be,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__6751f20ce29b1066aee7cb15,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__67526499b42d785cf1cb1025,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__67527ef6de72021d846a7a75,2,24,0.9230769230769231,0.25,0.25,0.25,0.125,0.375,0.0,0.5,identity,0.25,0.25,0,0
hle/hle/hle__675407879744e5be6fabc0d5,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__6754baec618d187bb3362936,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__6754c5765d416c91137b9e65,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__6755d8a01c505b5224374708,2,24,0.9230769230769231,0.75,0.25,0.75,0.625,0.875,0.5,1.0,identity,0.75,0.25,0,0
hle/hle/hle__6755fda923557a5b73ff1fd5,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__675642a2829a199495a2fa4e,2,24,0.9230769230769231,0.5,0.5,0.5,0.25,0.75,0.0,1.0,identity,0.5,0.5,0,0
hle/hle/hle__6756844266c3ec0e7088bf9f,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__67572db350ff3671b773ebf2,2,24,0.9230769230769231,0.5,0.5,0.5,0.25,0.75,0.0,1.0,identity,0.5,0.5,0,0
hle/hle/hle__67581f18abd39842c40bd2fd,2,24,0.9230769230769231,0.75,0.25,0.75,0.625,0.875,0.5,1.0,identity,0.75,0.25,0,0
hle/hle/hle__675853c6101f66905f003073,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__67585c37f63ce118cee04572,2,24,0.9230769230769231,0.5,0.5,0.5,0.25,0.75,0.0,1.0,identity,0.5,0.5,0,0
hle/hle/hle__6759a235c0c22e78a0758d86,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__675aa6e703e9471764dfedd2,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__675ae20bd43e49d4d1bbb66b,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__675b1c7bc75183431b382945,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__675b351deb7996cd4dfe804c,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__675b84caa03d8b4e391dcc88,2,24,0.9230769230769231,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
hle/hle/hle__675b894146d55c2ffdebd8f5,2,24,0.9230769230769231,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
hle/hle/hle__675bbe800b4a17d6e810b318,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__675c41c7fbd66ff2e12f23c0,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__675c59781c9f7fa841e9aca6,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__675d67cd46f526ea086d3510,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__675d7b901ded33d59eb2c94f,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__675e0f20488645c4ed8af30b,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__675ef5df23d39f499ea5e87a,2,24,0.9230769230769231,0.5,0.5,0.5,0.25,0.75,0.0,1.0,identity,0.5,0.5,0,0
hle/hle/hle__675f78278896e41ae7eb29da,2,24,0.9230769230769231,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
hle/hle/hle__67607764fd6487bd2bb7e271,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__6761a307c12ca815b1c97374,1,25,0.9615384615384616,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
hle/hle/hle__6761b89b9d9d4287c0969029,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__67621c9152d4856784239c35,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__6762254cb0a8d2db5d77e5d1,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__676226f6fbdba9bd68127327,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__67631f198b502023c4567380,2,24,0.9230769230769231,0.5,0.5,0.5,0.25,0.75,0.0,1.0,identity,0.5,0.5,0,0
hle/hle/hle__67643038c1cda8ef39debd4b,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__676433a3921b0ce4e14c557f,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__6764acc6636f85482db4f7ce,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__6764af3e09c51ff9e2646c2c,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__6764e7288b94f44efa6eb452,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__67666a593e38774fc651f9f3,2,24,0.9230769230769231,0.5,0.5,0.5,0.25,0.75,0.0,1.0,identity,0.5,0.5,0,0
hle/hle/hle__67672352c393c4ff629cb820,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__676727c0c393c4ff629cb82b,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__676762beff30b300db258691,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__6767969869b88c321c96665a,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__6769bcbdc2358745fedc9086,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__6769bce8a4435c3c69035510,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__676b5d9ef4feb105f601d808,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__676c874f5c701c0c4e517354,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__676cc5d177aae7d3ee8caaeb,2,24,0.9230769230769231,0.5,0.5,0.5,0.25,0.75,0.0,1.0,identity,0.5,0.5,0,0
hle/hle/hle__676d4db9cd83de685f85ed01,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__676d5438cd83de685f85ed0e,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__676d5eab75870eef1bf0f9bf,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__676d64b87016c143f4d10eca,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__676d66a775870eef1bf0f9ce,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__676dcbc58c865e5ad3fd4ed7,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__676dd54cfec7cef1e3bbe74d,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__676df4158b07cdbcd761e9f2,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
